crop,state_name,season,crop_year,price_per_ton,price_low_bound,price_high_bound
Maize,Andhra Pradesh,Rabi,2000,20003.62,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2000,25774.38,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2000,82003.64,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2000,18003.65,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2000,70003.66,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2001,20003.67,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2001,25561.43,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2001,82003.69,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2001,20003.7,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2001,26707.42,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2001,82003.72,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2001,18003.73,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2001,70003.74,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2002,20003.75,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2002,24374.78,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2002,79937.04,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2002,20003.78,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2002,24854.02,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2002,82003.8,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2002,18003.81,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2002,70003.82,45000.0,70000.0
Mango,Andhra Pradesh,Whole Year,2002,28003.83,28000.0,45000.0
Orange,Andhra Pradesh,Whole Year,2002,25003.84,25000.0,42000.0
Papaya,Andhra Pradesh,Whole Year,2002,16003.85,16000.0,28000.0
Maize,Andhra Pradesh,Kharif,2003,20003.86,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2003,24785.08,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2003,79776.96,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2003,20003.89,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2003,26650.39,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2003,82003.91,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2003,18003.92,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2003,70003.93,45000.0,70000.0
Mango,Andhra Pradesh,Whole Year,2003,28003.94,28000.0,45000.0
Orange,Andhra Pradesh,Whole Year,2003,25003.95,25000.0,42000.0
Papaya,Andhra Pradesh,Whole Year,2003,16003.96,16000.0,28000.0
Maize,Andhra Pradesh,Kharif,2004,20003.97,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2004,24886.18,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2004,82003.99,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2004,20004.0,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2004,27728.66,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2004,82004.02,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2004,18004.03,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2004,70004.04,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2005,20004.05,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2005,26386.24,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2005,80445.39,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2005,20004.08,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2005,25716.03,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2005,82004.1,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2005,18004.11,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2005,70004.12,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2006,20004.13,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2006,25073.44,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2006,80545.31,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2006,20004.16,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2006,25082.37,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2006,80449.75,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2006,18004.19,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2006,70004.2,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2007,20004.21,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2007,24454.39,22000.0,32000.0
Maize,Andhra Pradesh,Rabi,2007,20004.23,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2007,25654.01,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2007,82004.25,65000.0,82000.0
Maize,Andhra Pradesh,Kharif,2008,20004.26,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2008,25537.16,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2008,80138.37,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2008,20004.29,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2008,24648.92,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2008,82004.31,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2008,18004.32,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2008,70004.33,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2009,20004.34,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2009,25412.27,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2009,82004.36,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2009,20004.37,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2009,25893.35,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2009,82004.39,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2009,18004.4,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2009,70004.41,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2010,20004.42,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2010,23956.72,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2010,82004.44,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2010,20004.45,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2010,25810.79,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2010,82004.47,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2010,18004.48,18000.0,30000.0
Maize,Andhra Pradesh,Kharif,2011,20004.49,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2011,24867.44,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2011,81276.79,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2011,20004.52,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2011,29812.13,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2011,82004.54,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2011,18004.55,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2011,70004.56,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2012,20004.57,20000.0,28000.0
Mango,Andhra Pradesh,Kharif,2012,28004.58,28000.0,45000.0
Papaya,Andhra Pradesh,Kharif,2012,16004.59,16000.0,28000.0
Rice,Andhra Pradesh,Kharif,2012,24162.54,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2012,82004.61,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2012,20004.62,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2012,24932.88,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2012,82004.64,65000.0,82000.0
Coconut,Andhra Pradesh,Whole Year,2012,70004.65,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2013,20004.66,20000.0,28000.0
Mango,Andhra Pradesh,Kharif,2013,28004.67,28000.0,45000.0
Papaya,Andhra Pradesh,Kharif,2013,16004.68,16000.0,28000.0
Rice,Andhra Pradesh,Kharif,2013,26429.19,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2013,82004.7,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2013,20004.71,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2013,26946.09,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2013,79821.74,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2013,18004.74,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2013,70004.75,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2014,20004.76,20000.0,28000.0
Mango,Andhra Pradesh,Kharif,2014,28004.77,28000.0,45000.0
Papaya,Andhra Pradesh,Kharif,2014,16004.78,16000.0,28000.0
Rice,Andhra Pradesh,Kharif,2014,26396.74,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2014,82004.8,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2014,20004.81,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2014,23378.56,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2014,82004.83,65000.0,82000.0
Coconut,Andhra Pradesh,Whole Year,2014,70004.84,45000.0,70000.0
Rice,Andhra Pradesh,Whole Year,2014,28598.79,22000.0,32000.0
Maize,Andhra Pradesh,Kharif,1997,20004.86,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,1997,23906.02,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,1997,81801.68,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,1997,20004.89,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,1997,27892.56,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,1997,82004.91,65000.0,82000.0
Maize,Andhra Pradesh,Kharif,1998,20004.92,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,1998,24704.0,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,1998,82004.94,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,1998,20004.95,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,1998,25106.16,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,1998,82004.97,65000.0,82000.0
Maize,Andhra Pradesh,Kharif,1999,20004.98,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,1999,25843.4,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,1999,82005.0,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,1999,20005.01,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,1999,23452.06,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,1999,82005.03,65000.0,82000.0
Maize,Andhra Pradesh,Kharif,2000,20005.04,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2000,25010.37,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2000,82005.06,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2000,20005.07,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2000,26264.14,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2000,82005.09,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2000,18005.1,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2000,70005.11,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2001,20005.12,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2001,26857.43,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2001,80458.5,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2001,20005.15,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2001,24326.21,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2001,82005.17,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2001,18005.18,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2001,70005.19,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2002,20005.2,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2002,24402.67,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2002,82005.22,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2002,20005.23,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2002,24674.9,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2002,82005.25,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2002,18005.26,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2002,70005.27,45000.0,70000.0
Mango,Andhra Pradesh,Whole Year,2002,28005.28,28000.0,45000.0
Orange,Andhra Pradesh,Whole Year,2002,25005.29,25000.0,42000.0
Papaya,Andhra Pradesh,Whole Year,2002,16005.3,16000.0,28000.0
Maize,Andhra Pradesh,Kharif,2003,20005.31,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2003,23667.93,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2003,80502.27,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2003,20005.34,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2003,29204.48,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2003,82005.36,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2003,18005.37,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2003,70005.38,45000.0,70000.0
Mango,Andhra Pradesh,Whole Year,2003,28005.39,28000.0,45000.0
Orange,Andhra Pradesh,Whole Year,2003,25005.4,25000.0,42000.0
Papaya,Andhra Pradesh,Whole Year,2003,16005.41,16000.0,28000.0
Maize,Andhra Pradesh,Kharif,2004,20005.42,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2004,23684.09,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2004,80943.0,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2004,20005.45,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2004,26527.26,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2004,77521.39,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2004,18005.48,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2004,70005.49,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2005,20005.5,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2005,24036.07,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2005,82005.52,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2005,20005.53,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2005,25465.1,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2005,80610.48,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2005,18005.56,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2005,70005.57,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2006,20005.58,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2006,25185.44,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2006,81818.02,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2006,20005.61,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2006,28214.2,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2006,82005.63,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2006,18005.64,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2006,70005.65,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2007,20005.66,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2007,23845.4,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2007,81780.55,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2007,20005.69,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2007,26238.8,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2007,82005.71,65000.0,82000.0
Maize,Andhra Pradesh,Kharif,2008,20005.72,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2008,24797.63,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2008,82005.74,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2008,20005.75,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2008,25502.81,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2008,81826.71,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2008,18005.78,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2008,70005.79,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2009,20005.8,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2009,24137.93,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2009,82005.82,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2009,20005.83,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2009,24131.22,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2009,82005.85,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2009,18005.86,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2009,70005.87,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2010,20005.88,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2010,23227.23,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2010,82005.9,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2010,20005.91,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2010,25204.23,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2010,82005.93,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2010,18005.94,18000.0,30000.0
Maize,Andhra Pradesh,Kharif,2011,20005.95,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2011,23832.08,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2011,81558.47,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2011,20005.98,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2011,25374.66,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2011,82006.0,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2011,18006.01,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2011,70006.02,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2012,20006.03,20000.0,28000.0
Mango,Andhra Pradesh,Kharif,2012,28006.04,28000.0,45000.0
Papaya,Andhra Pradesh,Kharif,2012,16006.05,16000.0,28000.0
Rice,Andhra Pradesh,Kharif,2012,24428.2,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2012,79735.47,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2012,20006.08,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2012,25777.72,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2012,82006.1,65000.0,82000.0
Coconut,Andhra Pradesh,Whole Year,2012,70006.11,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2013,20006.12,20000.0,28000.0
Mango,Andhra Pradesh,Kharif,2013,28006.13,28000.0,45000.0
Papaya,Andhra Pradesh,Kharif,2013,16006.14,16000.0,28000.0
Rice,Andhra Pradesh,Kharif,2013,24633.59,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2013,82006.16,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2013,20006.17,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2013,27449.04,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2013,82006.19,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2013,18006.2,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2013,70006.21,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2014,20006.22,20000.0,28000.0
Mango,Andhra Pradesh,Kharif,2014,28006.23,28000.0,45000.0
Papaya,Andhra Pradesh,Kharif,2014,16006.24,16000.0,28000.0
Rice,Andhra Pradesh,Kharif,2014,24558.39,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2014,80698.78,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2014,20006.27,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2014,25464.89,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2014,80184.42,65000.0,82000.0
Coconut,Andhra Pradesh,Whole Year,2014,70006.3,45000.0,70000.0
Rice,Andhra Pradesh,Whole Year,2014,26290.65,22000.0,32000.0
Maize,Andhra Pradesh,Kharif,1997,20006.32,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,1997,24903.38,22000.0,32000.0
Rice,Andhra Pradesh,Rabi,1997,27177.57,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,1997,82006.35,65000.0,82000.0
Maize,Andhra Pradesh,Kharif,1998,20006.36,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,1998,27061.85,22000.0,32000.0
Rice,Andhra Pradesh,Rabi,1998,24803.17,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,1998,82006.39,65000.0,82000.0
Maize,Andhra Pradesh,Kharif,1999,20006.4,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,1999,24699.79,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,1999,78428.59,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,1999,20006.43,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,1999,27622.88,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,1999,82006.45,65000.0,82000.0
Maize,Andhra Pradesh,Kharif,2000,20006.46,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2000,24925.54,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2000,79821.96,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2000,20006.49,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2000,23300.06,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2000,82006.51,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2000,18006.52,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2000,70006.53,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2001,20006.54,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2001,24866.02,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2001,82006.56,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2001,20006.57,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2001,26694.91,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2001,82006.59,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2001,18006.6,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2001,70006.61,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2002,20006.62,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2002,24610.58,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2002,80620.86,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2002,20006.65,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2002,26801.66,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2002,81900.34,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2002,18006.68,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2002,70006.69,45000.0,70000.0
Mango,Andhra Pradesh,Whole Year,2002,28006.7,28000.0,45000.0
Orange,Andhra Pradesh,Whole Year,2002,25006.71,25000.0,42000.0
Papaya,Andhra Pradesh,Whole Year,2002,16006.72,16000.0,28000.0
Maize,Andhra Pradesh,Kharif,2003,20006.73,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2003,23769.21,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2003,82006.75,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2003,20006.76,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2003,26648.52,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2003,82006.78,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2003,18006.79,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2003,70006.8,45000.0,70000.0
Mango,Andhra Pradesh,Whole Year,2003,28006.81,28000.0,45000.0
Orange,Andhra Pradesh,Whole Year,2003,25006.82,25000.0,42000.0
Papaya,Andhra Pradesh,Whole Year,2003,16006.83,16000.0,28000.0
Maize,Andhra Pradesh,Kharif,2004,20006.84,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2004,23717.75,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2004,79785.13,65000.0,82000.0
Rice,Andhra Pradesh,Rabi,2004,24706.98,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2004,82006.88,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2004,18006.89,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2004,70006.9,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2005,20006.91,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2005,25713.25,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2005,80960.8,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2005,20006.94,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2005,26026.64,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2005,82006.96,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2005,18006.97,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2005,70006.98,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2006,20006.99,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2006,24834.47,22000.0,32000.0
Maize,Andhra Pradesh,Rabi,2006,20007.01,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2006,24191.32,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2006,82007.03,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2006,18007.04,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2006,70007.05,45000.0,70000.0
Rice,Andhra Pradesh,Kharif,2007,22799.54,22000.0,32000.0
Rice,Andhra Pradesh,Rabi,2007,26273.62,22000.0,32000.0
Maize,Andhra Pradesh,Kharif,2008,20007.08,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2008,26366.81,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2008,82007.1,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2008,20007.11,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2008,26261.14,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2008,82007.13,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2008,18007.14,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2008,70007.15,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2009,20007.16,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2009,27175.59,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2009,78253.69,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2009,20007.19,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2009,25253.14,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2009,82007.21,65000.0,82000.0
