crop,crop_norm,nitrogen,phosphorous,potassium,temperature_c,humidity,ph,rainfall_mm,label,source_dataset
Coconut,coconut,31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,coconut,Crop_recommendation1.csv
Coconut,coconut,25,7,35,28.38503882,99.18843684,5.55771171,189.67113490000003,coconut,Crop_recommendation1.csv
Coconut,coconut,16,18,26,28.43647052,91.81320717,5.568365926,145.54144130000003,coconut,Crop_recommendation1.csv
Coconut,coconut,26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,coconut,Crop_recommendation1.csv
Coconut,coconut,27,8,32,27.00648436,96.46168931,5.627860548999998,144.3331315,coconut,Crop_recommendation1.csv
Coconut,coconut,37,18,30,27.63551259,99.34854917,6.38488418,157.91715369999997,coconut,Crop_recommendation1.csv
Coconut,coconut,19,15,34,26.29644905,99.65809151,5.6858890660000005,215.9195049,coconut,Crop_recommendation1.csv
Coconut,coconut,0,19,33,27.1326009,95.23797989,6.234458417000001,204.7206567,coconut,Crop_recommendation1.csv
Coconut,coconut,31,20,26,25.56567803,97.61361544,6.443168642000001,199.7936345,coconut,Crop_recommendation1.csv
Coconut,coconut,9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,coconut,Crop_recommendation1.csv
Coconut,coconut,22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,coconut,Crop_recommendation1.csv
Coconut,coconut,31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,coconut,Crop_recommendation1.csv
Coconut,coconut,34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,coconut,Crop_recommendation1.csv
Coconut,coconut,24,6,32,28.11321494,90.01734526,6.387067562,172.48136409999995,coconut,Crop_recommendation1.csv
Coconut,coconut,1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,coconut,Crop_recommendation1.csv
Coconut,coconut,31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,coconut,Crop_recommendation1.csv
Coconut,coconut,10,9,28,29.01256899,94.01014388,6.282955072999999,150.05003119999995,coconut,Crop_recommendation1.csv
Coconut,coconut,36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,coconut,Crop_recommendation1.csv
Coconut,coconut,38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,coconut,Crop_recommendation1.csv
Coconut,coconut,11,6,25,28.69164799,96.65248672,6.081568052000001,178.9635457,coconut,Crop_recommendation1.csv
Coconut,coconut,16,14,30,29.70931288,96.30484325,6.37466756,209.84539930000005,coconut,Crop_recommendation1.csv
Coconut,coconut,33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,coconut,Crop_recommendation1.csv
Coconut,coconut,16,6,29,29.28725038,91.95614918,5.868285082000001,132.1491176,coconut,Crop_recommendation1.csv
Coconut,coconut,32,11,31,25.06871967,93.31410447,6.205931637999999,134.84190690000003,coconut,Crop_recommendation1.csv
Coconut,coconut,38,14,30,26.92449525,91.20106019,5.5707453860000005,194.9022136,coconut,Crop_recommendation1.csv
Coconut,coconut,8,6,33,28.27804288,93.64761266,6.095261012999999,171.9457959,coconut,Crop_recommendation1.csv
Coconut,coconut,23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,coconut,Crop_recommendation1.csv
Coconut,coconut,29,25,35,28.3575072,91.64509299,5.542873799,160.73069909999995,coconut,Crop_recommendation1.csv
Coconut,coconut,24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,coconut,Crop_recommendation1.csv
Coconut,coconut,32,12,30,25.39241091,98.08951196,5.579845008,218.080385,coconut,Crop_recommendation1.csv
Coconut,coconut,30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,coconut,Crop_recommendation1.csv
Coconut,coconut,14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,coconut,Crop_recommendation1.csv
Coconut,coconut,27,22,29,28.83214859,92.17170353,6.000248647,145.41723869999996,coconut,Crop_recommendation1.csv
Coconut,coconut,40,5,29,28.48444906,97.76865458,5.820978791,160.389421,coconut,Crop_recommendation1.csv
Coconut,coconut,17,11,32,28.74013335,93.39676499,5.620733794,156.76508230000005,coconut,Crop_recommendation1.csv
Coconut,coconut,30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,coconut,Crop_recommendation1.csv
Coconut,coconut,28,10,30,29.8690834,91.14723422,6.305740522000001,192.7678575,coconut,Crop_recommendation1.csv
Coconut,coconut,39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,coconut,Crop_recommendation1.csv
Coconut,coconut,32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,coconut,Crop_recommendation1.csv
Coconut,coconut,7,15,32,25.03512351,95.89739958,6.182232762000001,174.796583,coconut,Crop_recommendation1.csv
Coconut,coconut,29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,coconut,Crop_recommendation1.csv
Coconut,coconut,34,15,34,27.05826457,91.10510371,5.677282677999999,224.70069530000004,coconut,Crop_recommendation1.csv
Coconut,coconut,14,23,25,26.18552389,96.96637916,5.6121227970000005,135.4186222,coconut,Crop_recommendation1.csv
Coconut,coconut,18,19,29,27.59376845,92.48519606,6.206077742000001,162.8432736,coconut,Crop_recommendation1.csv
Coconut,coconut,7,21,35,25.76011662,94.65830608,5.764812076,131.24514140000002,coconut,Crop_recommendation1.csv
Coconut,coconut,24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,coconut,Crop_recommendation1.csv
Coconut,coconut,39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,coconut,Crop_recommendation1.csv
Coconut,coconut,29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,coconut,Crop_recommendation1.csv
Coconut,coconut,10,24,27,27.57283516,94.90485697,5.7084096010000005,145.9298935,coconut,Crop_recommendation1.csv
Coconut,coconut,0,29,32,28.05912437,98.3670985,5.868255858,171.65163959999995,coconut,Crop_recommendation1.csv
Coconut,coconut,32,11,31,29.51611558,92.56492864,6.461225827000001,131.2116167,coconut,Crop_recommendation1.csv
Coconut,coconut,37,10,32,28.96318258,95.16333673,6.165084855,222.803013,coconut,Crop_recommendation1.csv
Coconut,coconut,20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,coconut,Crop_recommendation1.csv
Coconut,coconut,31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,coconut,Crop_recommendation1.csv
Coconut,coconut,17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,coconut,Crop_recommendation1.csv
Coconut,coconut,1,12,30,27.754298,95.94643831,5.56222383,131.09000759999998,coconut,Crop_recommendation1.csv
Coconut,coconut,6,13,29,27.31155708,99.96906006,5.832608027999999,201.8258633,coconut,Crop_recommendation1.csv
Coconut,coconut,15,28,32,28.84270971,99.64328526,6.2185718739999984,224.4016682,coconut,Crop_recommendation1.csv
Coconut,coconut,27,24,29,26.61423461,96.97300803,6.142010637,191.006688,coconut,Crop_recommendation1.csv
Coconut,coconut,3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,coconut,Crop_recommendation1.csv
Coconut,coconut,8,26,26,25.54759871,91.64194826,5.702484758,212.867626,coconut,Crop_recommendation1.csv
Coconut,coconut,20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,coconut,Crop_recommendation1.csv
Coconut,coconut,26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,coconut,Crop_recommendation1.csv
Coconut,coconut,1,6,35,27.02269204,95.71935435,6.231662767,147.16824590000004,coconut,Crop_recommendation1.csv
Coconut,coconut,27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,coconut,Crop_recommendation1.csv
Coconut,coconut,23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,coconut,Crop_recommendation1.csv
Coconut,coconut,0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,coconut,Crop_recommendation1.csv
Coconut,coconut,38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,coconut,Crop_recommendation1.csv
Coconut,coconut,25,12,26,28.56973521,95.67906668,6.436314406,134.83703480000003,coconut,Crop_recommendation1.csv
Coconut,coconut,40,5,32,26.07010807,96.7036223,5.981169595,143.533473,coconut,Crop_recommendation1.csv
Coconut,coconut,0,19,31,25.51791333,94.38420565,6.271952832999999,178.7297725,coconut,Crop_recommendation1.csv
Coconut,coconut,26,9,32,25.9490364,94.73860514,6.470465614,144.15711090000005,coconut,Crop_recommendation1.csv
Coconut,coconut,35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,coconut,Crop_recommendation1.csv
Coconut,coconut,19,30,30,29.56549169,91.40896307,5.826381164,224.83157290000003,coconut,Crop_recommendation1.csv
Coconut,coconut,31,13,33,29.69952329,95.21224392,6.342463714,148.30036919999995,coconut,Crop_recommendation1.csv
Coconut,coconut,17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,coconut,Crop_recommendation1.csv
Coconut,coconut,2,30,30,26.00175125,94.79998418,6.331051715,209.540094,coconut,Crop_recommendation1.csv
Coconut,coconut,30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,coconut,Crop_recommendation1.csv
Coconut,coconut,8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,coconut,Crop_recommendation1.csv
Coconut,coconut,18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,coconut,Crop_recommendation1.csv
Coconut,coconut,8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,coconut,Crop_recommendation1.csv
Coconut,coconut,40,22,29,27.55821802,99.98187601,5.735364307,174.62564809999995,coconut,Crop_recommendation1.csv
Coconut,coconut,27,10,33,27.81132822,97.48410555,6.465906333,154.06212209999995,coconut,Crop_recommendation1.csv
Coconut,coconut,21,20,31,25.60033702,99.7240104,5.855457599,165.82487319999996,coconut,Crop_recommendation1.csv
Coconut,coconut,3,9,35,26.91641934,99.84671638,6.318552972999999,225.6323656,coconut,Crop_recommendation1.csv
Coconut,coconut,22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut,Crop_recommendation1.csv
Coconut,coconut,27,8,30,26.44600063,98.29937782,6.008386282999999,221.2258168,coconut,Crop_recommendation1.csv
Coconut,coconut,22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,coconut,Crop_recommendation1.csv
Coconut,coconut,28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut,Crop_recommendation1.csv
Coconut,coconut,23,21,26,26.45488737,93.45042636,5.901495543999999,149.2220255,coconut,Crop_recommendation1.csv
Coconut,coconut,37,5,34,25.79490531,93.84150618,5.779032666,152.42387119999995,coconut,Crop_recommendation1.csv
Coconut,coconut,19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,coconut,Crop_recommendation1.csv
Jute,jute,89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,jute,Crop_recommendation1.csv
Jute,jute,60,37,39,26.59104992,82.94164078,6.033485257000001,161.2469997,jute,Crop_recommendation1.csv
Jute,jute,63,41,45,25.29781791,86.88705350000002,7.121933578999999,196.6249511,jute,Crop_recommendation1.csv
Jute,jute,86,40,39,25.72100868,88.16513579,6.207459637,175.60866969999995,jute,Crop_recommendation1.csv
Jute,jute,96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,jute,Crop_recommendation1.csv
Jute,jute,100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,jute,Crop_recommendation1.csv
Jute,jute,63,37,43,23.41798979,85.08640476,6.661957897000001,185.7446728,jute,Crop_recommendation1.csv
Jute,jute,70,43,40,24.35564134,88.80391021,6.176860192,169.11680280000004,jute,Crop_recommendation1.csv
Jute,jute,67,55,44,26.284017,75.14640198,7.251847296,182.2685447,jute,Crop_recommendation1.csv
Jute,jute,74,40,40,25.13842773,83.12053888,6.386259977999999,169.33884650000005,jute,Crop_recommendation1.csv
Jute,jute,89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,jute,Crop_recommendation1.csv
Jute,jute,74,46,45,25.75734909,88.36668522,6.025028997000001,189.4263485,jute,Crop_recommendation1.csv
Jute,jute,89,41,38,23.12844351,74.68322732,6.344751947000001,199.83629130000003,jute,Crop_recommendation1.csv
Jute,jute,60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,jute,Crop_recommendation1.csv
Jute,jute,67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,jute,Crop_recommendation1.csv
Jute,jute,70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,jute,Crop_recommendation1.csv
Jute,jute,74,49,38,23.31410442,71.4509053,7.4880144039999985,164.49703730000004,jute,Crop_recommendation1.csv
Jute,jute,90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,jute,Crop_recommendation1.csv
Jute,jute,82,35,44,26.96656378,78.21047693,6.239011,169.8391177,jute,Crop_recommendation1.csv
Jute,jute,73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,jute,Crop_recommendation1.csv
Jute,jute,85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,jute,Crop_recommendation1.csv
Jute,jute,81,56,36,23.39605743,72.60512854,7.097586415,174.78764109999997,jute,Crop_recommendation1.csv
Jute,jute,84,55,38,26.8748389,79.78725152,6.956682742999999,173.1017097,jute,Crop_recommendation1.csv
Jute,jute,80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,jute,Crop_recommendation1.csv
Jute,jute,76,54,45,24.29496635,77.62976013,6.176618831,184.9800516,jute,Crop_recommendation1.csv
Jute,jute,76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,jute,Crop_recommendation1.csv
Jute,jute,81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,jute,Crop_recommendation1.csv
Jute,jute,76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,jute,Crop_recommendation1.csv
Jute,jute,69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,jute,Crop_recommendation1.csv
Jute,jute,82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,jute,Crop_recommendation1.csv
Jute,jute,69,57,35,24.30748599,78.54340987,6.1868143920000005,186.2337571,jute,Crop_recommendation1.csv
Jute,jute,81,36,38,23.76554749,87.98329901,6.334837865,150.31661519999997,jute,Crop_recommendation1.csv
Jute,jute,67,60,38,24.79853023,78.53037059,7.16214284,162.2847429,jute,Crop_recommendation1.csv
Jute,jute,72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,jute,Crop_recommendation1.csv
Jute,jute,65,39,45,23.66805429,70.89000744,6.768001309,184.4633281,jute,Crop_recommendation1.csv
Jute,jute,78,50,43,25.12417673,85.72530641,6.348441469,159.5718087,jute,Crop_recommendation1.csv
Jute,jute,77,52,41,23.89069041,83.46409075,6.097294061,167.72306319999996,jute,Crop_recommendation1.csv
Jute,jute,89,52,42,23.09433785,81.45139295,6.14132902,196.6587013,jute,Crop_recommendation1.csv
Jute,jute,62,49,37,24.21744605,82.85284045,7.479248124,166.13658859999995,jute,Crop_recommendation1.csv
Jute,jute,90,48,45,24.06475727,71.31342851,6.509174788999999,153.63902119999997,jute,Crop_recommendation1.csv
Jute,jute,66,47,36,24.85441411,74.44070479999998,6.57256106,175.572958,jute,Crop_recommendation1.csv
Jute,jute,80,52,39,26.41915161,76.85691248,7.165696848,197.2101782,jute,Crop_recommendation1.csv
Jute,jute,89,52,45,24.89326318,77.01222585,7.207457207999999,196.469984,jute,Crop_recommendation1.csv
Jute,jute,77,51,44,23.25583402,82.7015932,7.124333547000001,166.2160846,jute,Crop_recommendation1.csv
Jute,jute,94,37,41,24.7634518,87.06071115,6.4635387070000005,179.1630865,jute,Crop_recommendation1.csv
Jute,jute,75,41,35,24.97042599,78.62697699,6.856833064,166.6415254,jute,Crop_recommendation1.csv
Jute,jute,60,55,36,26.12797248,80.49172597,7.132389299,150.6326874,jute,Crop_recommendation1.csv
Jute,jute,62,56,35,25.97825807,81.65769588,6.235357637999999,163.3488091,jute,Crop_recommendation1.csv
Jute,jute,84,40,42,26.2830571,73.35763537,6.704273839,186.6898282,jute,Crop_recommendation1.csv
Jute,jute,100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,jute,Crop_recommendation1.csv
Jute,jute,75,56,44,25.2746335,73.7459581,6.109478059,168.0432282,jute,Crop_recommendation1.csv
Jute,jute,78,46,42,23.09499564,78.45959697,7.095413294,155.3851533,jute,Crop_recommendation1.csv
Jute,jute,82,48,36,25.79351957,81.76904006,6.352076782999999,193.2418382,jute,Crop_recommendation1.csv
Jute,jute,100,58,41,23.17403323,87.88255345,6.6587699910000016,160.6217342,jute,Crop_recommendation1.csv
Jute,jute,88,50,40,25.63215038,79.95150917,7.0518224720000005,182.2582277,jute,Crop_recommendation1.csv
Jute,jute,67,41,40,25.84879500000001,87.81661683,7.333143205,152.6194403,jute,Crop_recommendation1.csv
Jute,jute,72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,jute,Crop_recommendation1.csv
Jute,jute,89,40,43,26.24532085,72.97198375,7.124050134,189.9711184,jute,Crop_recommendation1.csv
Jute,jute,89,57,43,26.91515043,73.19897535,6.998787171,177.22330480000005,jute,Crop_recommendation1.csv
Jute,jute,61,41,44,24.36972377,82.11319791,6.537914957999999,159.92109340000005,jute,Crop_recommendation1.csv
Jute,jute,79,45,43,25.71901283,79.15532398,7.171054239,187.1735424,jute,Crop_recommendation1.csv
Jute,jute,84,40,43,25.01157559,88.33130229999998,7.228268227999999,169.4168014,jute,Crop_recommendation1.csv
Jute,jute,98,43,35,25.40785911,76.44048625,7.319952206,188.6372826,jute,Crop_recommendation1.csv
Jute,jute,75,36,44,23.28081,74.27607475,6.613341342999999,153.7447398,jute,Crop_recommendation1.csv
Jute,jute,89,58,35,23.98651719,82.09053379,6.096838784,167.0576456,jute,Crop_recommendation1.csv
Jute,jute,91,41,37,24.48556447,83.20630007,6.132570522999999,192.2316221,jute,Crop_recommendation1.csv
Jute,jute,77,48,36,25.86705009,84.09985284,7.36008498,154.83908469999997,jute,Crop_recommendation1.csv
Jute,jute,66,58,35,23.5643831,79.46283115,7.321619041,185.25947,jute,Crop_recommendation1.csv
Jute,jute,62,59,41,24.2248758,74.89465426,7.175170657000001,192.4931257,jute,Crop_recommendation1.csv
Jute,jute,82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,jute,Crop_recommendation1.csv
Jute,jute,61,41,35,24.97178693,79.47557931,6.842966478999998,195.7571622,jute,Crop_recommendation1.csv
Jute,jute,99,57,38,24.80624984,82.09281674,6.356295567999999,156.3616174,jute,Crop_recommendation1.csv
Jute,jute,70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,jute,Crop_recommendation1.csv
Jute,jute,90,59,35,24.25133493,89.86454053,7.098227926,175.1742112,jute,Crop_recommendation1.csv
Jute,jute,73,43,42,26.58361011,78.00774772,6.310699968,154.8238864,jute,Crop_recommendation1.csv
Jute,jute,67,46,44,26.82489244,78.20392774,7.093328631,153.91998069999997,jute,Crop_recommendation1.csv
Jute,jute,84,37,42,25.49674786,81.13449097,6.691074249,169.92882340000003,jute,Crop_recommendation1.csv
Jute,jute,72,41,36,24.09874353,80.57226761,6.187746776,176.8604109,jute,Crop_recommendation1.csv
Jute,jute,71,56,37,23.18866654,86.20899734,6.491506245,176.103677,jute,Crop_recommendation1.csv
Jute,jute,64,53,38,26.24347471,78.51063754,6.855362875,183.4065252,jute,Crop_recommendation1.csv
Jute,jute,65,54,39,23.75091572,71.14782585,7.124571593,160.0889553,jute,Crop_recommendation1.csv
Jute,jute,60,58,37,26.13871511,79.1188943,6.067302109,171.4892533,jute,Crop_recommendation1.csv
Jute,jute,86,39,43,26.14576648,71.23690851,6.432051512,193.1007598,jute,Crop_recommendation1.csv
Jute,jute,90,50,44,26.91643698,73.48655995,6.253408852000001,171.4716375,jute,Crop_recommendation1.csv
Jute,jute,91,38,36,26.5232969,77.17331847,7.287318722999999,157.8548562,jute,Crop_recommendation1.csv
Jute,jute,87,48,38,23.81579631,80.94023552,7.161865733,190.312216,jute,Crop_recommendation1.csv
Jute,jute,72,41,36,26.50838667,86.84264005,6.065898282999999,152.9801697,jute,Crop_recommendation1.csv
Jute,jute,71,54,35,26.63952463,70.95705996,7.311077075,199.3355744,jute,Crop_recommendation1.csv
Jute,jute,82,46,41,23.325013100000003,79.79609448,6.581693772,187.3096148,jute,Crop_recommendation1.csv
Jute,jute,71,52,43,26.47549543,73.96164569,6.732826127,180.2513601,jute,Crop_recommendation1.csv
Jute,jute,80,43,43,23.78756036,74.36794079,6.014572075,172.64426540000005,jute,Crop_recommendation1.csv
Jute,jute,77,55,43,25.49941707,75.99987588,6.663559451,193.71418280000003,jute,Crop_recommendation1.csv
Jute,jute,95,57,41,23.24925555,73.65346838,6.434610995,184.7674863,jute,Crop_recommendation1.csv
Jute,jute,63,47,35,26.98582182,89.05587886,7.432768147000001,193.8778713,jute,Crop_recommendation1.csv
Jute,jute,93,43,38,23.61475336,86.14290267,6.987332927000001,150.2355238,jute,Crop_recommendation1.csv
Jute,jute,87,44,43,23.87484465,86.79261344,6.718725189,177.5147313,jute,Crop_recommendation1.csv
Jute,jute,88,52,39,23.92887902,88.07112278,6.880204617,154.6608736,jute,Crop_recommendation1.csv
Jute,jute,90,39,37,24.81441246,81.68688879,6.86106911,190.7886386,jute,Crop_recommendation1.csv
Jute,jute,90,39,43,24.44743944,82.286484,6.7693455,190.9684885,jute,Crop_recommendation1.csv
Jute,jute,84,38,43,26.57421679,73.81994896,7.26158085,159.3223075,jute,Crop_recommendation1.csv
Coffee,coffee,91,21,26,26.33377983,57.36469955,7.261313694,191.6549412,coffee,Crop_recommendation1.csv
Coffee,coffee,107,21,26,26.45288458,55.32222678,7.235070264,144.68613359999995,coffee,Crop_recommendation1.csv
Coffee,coffee,83,38,35,25.70822684,52.88667115,7.18915558,136.73250919999998,coffee,Crop_recommendation1.csv
Coffee,coffee,108,24,31,24.12832546,56.18107663,6.431899747999999,147.27578180000003,coffee,Crop_recommendation1.csv
Coffee,coffee,116,28,34,23.44372334,60.39523266,6.42321105,122.2103248,coffee,Crop_recommendation1.csv
Coffee,coffee,116,23,25,23.4123707,52.26994674,6.869720196,139.3670753,coffee,Crop_recommendation1.csv
Coffee,coffee,109,31,27,23.05951896,50.40609436,6.973839707000001,164.4971875,coffee,Crop_recommendation1.csv
Coffee,coffee,89,25,34,23.07895447,63.65861483,7.184801627000001,129.8765443,coffee,Crop_recommendation1.csv
Coffee,coffee,118,18,32,27.6496114,51.11044023,6.351823783,122.8392822,coffee,Crop_recommendation1.csv
Coffee,coffee,111,32,34,25.46743689,69.35161206,6.392048018,171.37644619999998,coffee,Crop_recommendation1.csv
Coffee,coffee,84,36,28,26.7350622,55.55164819,6.119892347,140.63052130000003,coffee,Crop_recommendation1.csv
Coffee,coffee,85,33,25,26.20811417,52.50987966,6.910823945,189.0944824,coffee,Crop_recommendation1.csv
Coffee,coffee,99,15,27,27.0424167,57.27927475,6.501157208,165.6872119,coffee,Crop_recommendation1.csv
Coffee,coffee,81,30,31,24.65090184,51.93952357,7.027585558999999,135.1386537,coffee,Crop_recommendation1.csv
Coffee,coffee,95,39,29,27.35152643,55.99375012,7.13411409,148.98125249999995,coffee,Crop_recommendation1.csv
Coffee,coffee,81,34,30,25.17787724,62.26244581,6.6477659970000005,135.0119649,coffee,Crop_recommendation1.csv
Coffee,coffee,80,15,28,23.11438731,68.00096043,6.703270635,161.8944624,coffee,Crop_recommendation1.csv
Coffee,coffee,104,20,26,27.22783677,52.95261751,7.493191968,175.7260273,coffee,Crop_recommendation1.csv
Coffee,coffee,109,29,28,23.26316991,60.51600210000001,6.724688502999999,194.1755471,coffee,Crop_recommendation1.csv
Coffee,coffee,100,32,26,25.234661,57.53161469,6.043485685,124.2261737,coffee,Crop_recommendation1.csv
Coffee,coffee,100,24,28,25.59535262,57.72920846,7.101661011,195.7733251,coffee,Crop_recommendation1.csv
Coffee,coffee,83,21,28,25.5674832,60.49244602,7.466900682999999,190.2257843,coffee,Crop_recommendation1.csv
Coffee,coffee,120,23,28,25.67324193,51.29043632,6.877799264,196.2736367,coffee,Crop_recommendation1.csv
Coffee,coffee,104,26,30,24.40726724,62.65692638,6.410992833,148.6977358,coffee,Crop_recommendation1.csv
Coffee,coffee,108,33,31,23.69287069,66.76090123,7.393825704,144.6576424,coffee,Crop_recommendation1.csv
Coffee,coffee,91,25,26,24.53460016,66.99765375,7.482414225,180.5059257,coffee,Crop_recommendation1.csv
Coffee,coffee,86,26,27,27.13140403,52.89368299,6.081172981,192.4280381,coffee,Crop_recommendation1.csv
Coffee,coffee,98,18,27,27.56088634,68.49299897,6.516312148,167.43580749999995,coffee,Crop_recommendation1.csv
Coffee,coffee,111,27,31,23.59302313,55.27564977,6.0433309510000015,191.3980675,coffee,Crop_recommendation1.csv
Coffee,coffee,84,39,35,23.17714381,52.13864034,6.959404135,117.3113562,coffee,Crop_recommendation1.csv
Coffee,coffee,98,27,27,24.71384065,51.29142534,7.238109556,197.6439711,coffee,Crop_recommendation1.csv
Coffee,coffee,118,21,34,24.38534644,64.72543073,7.234258375,119.6324109,coffee,Crop_recommendation1.csv
Coffee,coffee,103,27,31,27.15998538,51.59100753,6.691541233,126.1752206,coffee,Crop_recommendation1.csv
Coffee,coffee,82,24,33,26.53543168,67.09608099,6.809593554,120.6494434,coffee,Crop_recommendation1.csv
Coffee,coffee,86,31,35,27.01207284,60.76645256,6.485761419,191.4508931,coffee,Crop_recommendation1.csv
Coffee,coffee,88,35,35,27.55906475,58.45742907,6.784460602,117.9389993,coffee,Crop_recommendation1.csv
Coffee,coffee,84,27,29,23.32293161,53.00366334,7.167092586,168.26442869999997,coffee,Crop_recommendation1.csv
Coffee,coffee,120,40,33,24.23850608,54.30329632,6.73410539,115.1564012,coffee,Crop_recommendation1.csv
Coffee,coffee,106,40,30,23.42611644,64.10651528,6.779984384,122.6847408,coffee,Crop_recommendation1.csv
Coffee,coffee,113,21,33,26.02241444,55.83288958,7.277422737999999,176.90209240000004,coffee,Crop_recommendation1.csv
Coffee,coffee,117,34,25,24.83846178,56.7685316,7.21270048,124.4135035,coffee,Crop_recommendation1.csv
Coffee,coffee,80,30,25,26.24092174,65.64381357,7.487266991,148.37712019999995,coffee,Crop_recommendation1.csv
Coffee,coffee,88,21,27,24.43011925,66.02411187,7.231166546,181.6368274,coffee,Crop_recommendation1.csv
Coffee,coffee,113,33,34,26.00373964,62.144510200000006,6.559817161000002,153.477776,coffee,Crop_recommendation1.csv
Coffee,coffee,87,23,28,26.22367404,62.26594559,6.979590627,193.7461968,coffee,Crop_recommendation1.csv
Coffee,coffee,113,15,29,27.09617155,63.55324262,6.779230041,190.2440566,coffee,Crop_recommendation1.csv
Coffee,coffee,98,29,30,25.64004392,61.03273481,6.217974349,199.4735636,coffee,Crop_recommendation1.csv
Coffee,coffee,97,29,27,27.74576987,54.36976075,7.205078785,139.8619431,coffee,Crop_recommendation1.csv
Coffee,coffee,85,35,32,26.24928198,54.28617819,6.854011265,133.1120232,coffee,Crop_recommendation1.csv
Coffee,coffee,82,29,35,26.67377159,52.24226285,6.246872394,156.15438980000005,coffee,Crop_recommendation1.csv
Coffee,coffee,103,33,25,27.10210397,55.74973320000001,6.911066044,139.5013171,coffee,Crop_recommendation1.csv
Coffee,coffee,112,17,28,27.62975458,61.26002598,6.777417989,196.6492664,coffee,Crop_recommendation1.csv
Coffee,coffee,99,19,33,27.536454700000004,55.51673151,6.273741983,130.6377143,coffee,Crop_recommendation1.csv
Coffee,coffee,120,20,34,23.56960509,50.56339727,6.906124587000001,130.3797119,coffee,Crop_recommendation1.csv
Coffee,coffee,114,27,28,24.99451759,57.93250202,7.162802357,192.8736822,coffee,Crop_recommendation1.csv
Coffee,coffee,100,40,35,27.56441788,54.41094079,6.9557873510000015,177.816092,coffee,Crop_recommendation1.csv
Coffee,coffee,108,35,25,23.98143338,61.10935084,6.971963169,161.5279095,coffee,Crop_recommendation1.csv
Coffee,coffee,115,31,30,24.22984659,67.37768353,6.840927967000001,122.4073418,coffee,Crop_recommendation1.csv
